counter,county,state,address_cross,latitude,longitude,match_score,GEOID
318,El Paso,TX,10330   GATEWAY NORTH BLVD 18 C,31.9116833,-106.4401104,9,481410001112
319,El Paso,TX,10330   GATEWAY NORTH BLVD 1B 1,31.9116833,-106.4401104,9,481410001112
320,El Paso,TX,10330   GATEWAY NORTH BLVD 1D,31.9116833,-106.4401104,9,481410001112
321,El Paso,TX,10330   GATEWAY NORTH BLVD 2 A,31.9116833,-106.4401104,9,481410001112
322,El Paso,TX,10330   GATEWAY NORTH BLVD 2 H,31.9116833,-106.4401104,9,481410001112
323,El Paso,TX,10330   GATEWAY NORTH BLVD 20 C,31.9116833,-106.4401104,9,481410001112
324,El Paso,TX,10330   GATEWAY NORTH BLVD 20B B,31.9116833,-106.4401104,9,481410001112
325,El Paso,TX,10330   GATEWAY NORTH BLVD 20C,31.9116833,-106.4401104,9,481410001112
326,El Paso,TX,10330   GATEWAY NORTH BLVD 21B,31.9116833,-106.4401104,9,481410001112
327,El Paso,TX,10330   GATEWAY NORTH BLVD 2E,31.9116833,-106.4401104,9,481410001112
328,El Paso,TX,10330   GATEWAY NORTH BLVD 2H,31.9116833,-106.4401104,9,481410001112
329,El Paso,TX,10330   GATEWAY NORTH BLVD 2H 15,31.9116833,-106.4401104,9,481410001112
330,El Paso,TX,10330   GATEWAY NORTH BLVD 4 A,31.9116833,-106.4401104,9,481410001112
331,El Paso,TX,10330   GATEWAY NORTH BLVD 4 F,31.9116833,-106.4401104,9,481410001112
332,El Paso,TX,10330   GATEWAY NORTH BLVD 4 H,31.9116833,-106.4401104,9,481410001112
333,El Paso,TX,10330   GATEWAY NORTH BLVD 5G,31.9116833,-106.4401104,9,481410001112
334,El Paso,TX,10330   GATEWAY NORTH BLVD B 11,31.9116833,-106.4401104,9,481410001112
335,El Paso,TX,10330   GATEWAY NORTH BLVD B 12,31.9116833,-106.4401104,9,481410001112
336,El Paso,TX,10330   GATEWAY NORTH BLVD C 2,31.9116833,-106.4401104,9,481410001112
337,El Paso,TX,10330   GATEWAY NORTH BLVD E 2,31.9116833,-106.4401104,9,481410001112
338,El Paso,TX,10330   GROUSE RD 17,31.9113313,-106.4021347,7,481410001081
339,El Paso,TX,10330N   GATEWAY NORTH BLVD 20C,31.9116833,-106.4401104,9,481410001112
340,El Paso,TX,10333   GROUSE RD 1,31.9122815,-106.4034803,9,481410001081
341,El Paso,TX,10333   GROUSE RD 103 B,31.9122821,-106.4034789,9,481410001081
342,El Paso,TX,10333   GROUSE RD 107,31.9122821,-106.4034789,9,481410001081
343,El Paso,TX,10333   GROUSE RD 123B,31.9122821,-106.4034789,9,481410001081
344,El Paso,TX,10333   GROUSE RD 129 B,31.9122821,-106.4034789,9,481410001081
345,El Paso,TX,10333   GROUSE RD 129B,31.9122821,-106.4034789,9,481410001081
346,El Paso,TX,10333   GROUSE RD 142,31.9122815,-106.4034803,9,481410001081
347,El Paso,TX,10333   GROUSE RD 157,31.9122821,-106.4034789,9,481410001081
348,El Paso,TX,10333   GROUSE RD 158,31.9122821,-106.4034789,9,481410001081
349,El Paso,TX,10333   GROUSE RD 1718,31.9122821,-106.4034789,9,481410001081
350,El Paso,TX,10333   GROUSE RD 2,31.9122821,-106.4034789,9,481410001081
351,El Paso,TX,10333   GROUSE RD 21,31.9122815,-106.4034803,9,481410001081
352,El Paso,TX,10333   GROUSE RD 27,31.9122815,-106.4034803,9,481410001081
353,El Paso,TX,10333   GROUSE RD 28,31.9122821,-106.4034789,9,481410001081
354,El Paso,TX,10333   GROUSE RD 43B,31.9122821,-106.4034789,9,481410001081
355,El Paso,TX,10333   GROUSE RD 45 A,31.9122815,-106.4034803,9,481410001081
356,El Paso,TX,10333   GROUSE RD 48,31.9122815,-106.4034803,9,481410001081
357,El Paso,TX,10333   GROUSE RD 76A,31.9122821,-106.4034789,9,481410001081
358,El Paso,TX,10333   GROUSE RD 78,31.9122821,-106.4034789,9,481410001081
359,El Paso,TX,10333   GROUSE RD 89,31.9122815,-106.4034803,9,481410001081
360,El Paso,TX,10333   GROUSE RD 90B,31.9122821,-106.4034789,9,481410001081
361,El Paso,TX,10333   GROUSE RD 93,31.9122815,-106.4034803,9,481410001081
362,El Paso,TX,10333   GROUSE RD 98,31.9122815,-106.4034803,9,481410001081
363,El Paso,TX,10336   WILL,31.8860505,-106.4064916,7,481410002051
364,El Paso,TX,1034 N CLARK DR 20,31.7793205,-106.4082021,7,481410034021
365,El Paso,TX,1035   BELVIDERE ST 173,31.8536443,-106.5394974,9,481410011073
366,El Paso,TX,10350   MONTANA AVE 214 B,31.7967701,-106.3381471,9,481410043104
367,El Paso,TX,10350   MONTANA AVE 301B,31.7967701,-106.3381471,9,481410043104
368,El Paso,TX,10353   GATEWAY SOUTH BLVD,31.9129467,-106.4422129,7,481410102111
369,El Paso,TX,1039   SUNLAND PARK DR 10,31.8139256,-106.5539044,7,481410012031
370,El Paso,TX,1039   SUNLAND PARK DR 101,31.8139256,-106.5539044,7,481410012031
371,El Paso,TX,1039   SUNLAND PARK DR 120,31.8282814,-106.5281959,7,481410011141
372,El Paso,TX,1039   SUNLAND PARK DR 41,31.8139256,-106.5539044,7,481410012031
373,El Paso,TX,1039   SUNLAND PARK DR 48,31.8139256,-106.5539044,7,481410012031
374,El Paso,TX,1039   SUNLAND PARK DR 9,31.8139256,-106.5539044,7,481410012031
375,El Paso,TX,104   ANITA CIR C,31.766717,-106.411357,9,481410036012
376,El Paso,TX,104   VILLA NUEVA PL,31.6862919,-106.3188562,9,481410039022
377,El Paso,TX,10400   ALAMEDA AVE SISD,31.6521545,-106.2909883,9,481410104013
378,El Paso,TX,10400   BONAIR,0.0,0.0,0,
379,El Paso,TX,10400   BRIAN,31.9645425,-106.3557304,7,481410102071
380,El Paso,TX,10400   DYER ST REAR,31.914292,-106.397269,9,481410002081
381,El Paso,TX,10400   GWW,0.0,0.0,0,
382,El Paso,TX,10400   MCC,31.8043492,-106.4226749,6,481410101031
383,El Paso,TX,10400   RAILROAD DR   A,31.919948,-106.376839,9,481410002081
384,El Paso,TX,10400   RAILROAD DR 4 A,31.919948,-106.376839,9,481410002081
385,El Paso,TX,10400   SALEM,31.91823,-106.4073724,7,481410001073
386,El Paso,TX,10406   RUSHING RD 18 C,31.9142926,-106.4218617,9,481410001075
387,El Paso,TX,10406   RUSHING RD 20,31.9142926,-106.4218617,9,481410001075
388,El Paso,TX,10406   RUSHING RD 20 A,31.9142926,-106.4218617,9,481410001075
389,El Paso,TX,10406   RUSHING RD 23 C,31.9142926,-106.4218617,9,481410001075
390,El Paso,TX,10412   VISTA DEL SOL DR 1A,31.7564643,-106.3470689,9,481410043181
391,El Paso,TX,10414   DYER ST 25,31.915722,-106.3967909,9,481410002081
392,El Paso,TX,10414   DYER ST 9A,31.9157215,-106.3967912,9,481410002081
393,El Paso,TX,10436   SPRINGWOOD DR,31.7636096,-106.3455743,9,481410043181
394,El Paso,TX,10438   MONTE CARLO PL B,31.6518656,-106.2848819,7,481410104093
395,El Paso,TX,1045   MAGRUDER @ VIVA POWERSPORTS,31.7826402,-106.4163596,9,481410034021
396,El Paso,TX,1045   MAGRUDER VIVA POWER SPORTS,31.7826402,-106.4163596,9,481410034021
397,El Paso,TX,1045   SUNLAND PARK DR 114,31.8141982,-106.5544941,9,481410012031
398,El Paso,TX,1045   SUNLAND PARK DR 203,31.8141982,-106.5544941,9,481410012031
399,El Paso,TX,1045   SUNLAND PARK DR 208,31.8141982,-106.5544941,9,481410012031
400,El Paso,TX,1045   SUNLAND PARK DR 211,31.8141982,-106.5544941,9,481410012031
401,El Paso,TX,1045   SUNLAND PARK DR 213,31.8141982,-106.5544941,9,481410012031
402,El Paso,TX,1045   SUNLAND PARK DR LOBBY,31.8141869,-106.554512,9,481410012031
403,El Paso,TX,10452   HODGES CIR **VICIOUS K9**,31.9170859,-106.4136498,9,481410001076
404,El Paso,TX,10470   VISTA DEL SOL DR   103,31.75634629999999,-106.3449994,9,481410043181
405,El Paso,TX,10470   VISTA DEL SOL DR 208,31.75634629999999,-106.3449994,9,481410043181
406,El Paso,TX,1048   CEDAR ST,31.7845622,-106.4628763,7,481410026005
407,El Paso,TX,105   GEISLER CT REAR,31.7827617,-106.392599,9,481410034034
408,El Paso,TX,105 E CASTELLANO DR B,31.8075906,-106.5085557,9,481410011112
409,El Paso,TX,105 S PIEDRAS ST,31.773391,-106.4616135,7,481410028004
410,El Paso,TX,1050   SUNLAND PARK DR   B,31.8131715,-106.5555576,9,481410012031
411,El Paso,TX,1050   SUNLAND PARK DR B100,31.8131715,-106.5555576,9,481410012031
412,El Paso,TX,1050   SUNLAND PARK DR B200,31.8131715,-106.5555576,9,481410012031
413,El Paso,TX,10500   ASHWOOD DR 305,31.7752774,-106.3364643,7,481410103076
414,El Paso,TX,10500   PALOMINO ATL,0.0,0.0,0,
415,El Paso,TX,10500   SHANNON PL A,31.7953823,-106.3353649,9,481410043104
416,El Paso,TX,10501   ASHWOOD DR 401,31.7752774,-106.3364643,7,481410103076
417,El Paso,TX,10501   GATEWAY WEST BLVD   830,31.7553828,-106.3463023,9,481410043181
418,El Paso,TX,10501   GATEWAY WEST BLVD 8,31.7553828,-106.3463023,9,481410043181
419,El Paso,TX,10501   GRAN CIMA LN 103,31.7753055,-106.3364876,7,481410103076
420,El Paso,TX,10501   MONTWOOD DR 101,31.773617,-106.336578,9,481410103076
421,El Paso,TX,10501   MONTWOOD DR 15,31.773617,-106.336578,9,481410103076
422,El Paso,TX,10501   MONTWOOD DR 25,31.773617,-106.336578,9,481410103076
423,El Paso,TX,10501   MONTWOOD DR 26,31.773617,-106.336578,9,481410103076
424,El Paso,TX,10501   MONTWOOD DR 3 A,31.773617,-106.336578,9,481410103076
425,El Paso,TX,10501   MONTWOOD DR 33 6,31.773617,-106.336578,9,481410103076
426,El Paso,TX,10501   MONTWOOD DR 4,31.773617,-106.336578,9,481410103076
427,El Paso,TX,10501   MONTWOOD DR 42,31.773617,-106.336578,9,481410103076
428,El Paso,TX,10501   MONTWOOD DR 49 B,31.773617,-106.336578,9,481410103076
429,El Paso,TX,10501   MONTWOOD DR 54 8,31.773617,-106.336578,9,481410103076
430,El Paso,TX,10501   MONTWOOD DR 68 11,31.773617,-106.336578,9,481410103076
431,El Paso,TX,10501   MONTWOOD DR 73,31.773617,-106.336578,9,481410103076
432,El Paso,TX,10501   MONTWOOD DR 83 15,31.773617,-106.336578,9,481410103076
433,El Paso,TX,10501   MONTWOOD DR 9,31.773617,-106.336578,9,481410103076
434,El Paso,TX,10501   MONTWOOD DR 93 Z,31.773617,-106.336578,9,481410103076
435,El Paso,TX,10501   MONTWOOD DR 97,31.773617,-106.336578,9,481410103076
436,El Paso,TX,10501   MONTWOOD DR 99,31.773617,-106.336578,9,481410103076
437,El Paso,TX,10501   VISTA DEL SOL DR 114,31.7571356,-106.3442636,9,481410043181
438,El Paso,TX,10503   MONTWOOD DR 73,31.7726896,-106.3363118,7,481410103076
439,El Paso,TX,10504   PALOMINO ST,31.9184612,-106.403897,9,481410001081
440,El Paso,TX,10505   GRAN CIMA LN   406,31.7750213,-106.3363076,9,481410103076
441,El Paso,TX,10505   GRAN CIMA LN   D,31.7750213,-106.3363076,9,481410103076
442,El Paso,TX,10505   GRAN CIMA LN 102 A,31.7750213,-106.3363076,9,481410103076
443,El Paso,TX,10505   GRAN CIMA LN 103,31.7750213,-106.3363076,9,481410103076
444,El Paso,TX,10505   GRAN CIMA LN 109 A,31.7750213,-106.3363076,9,481410103076
445,El Paso,TX,10505   GRAN CIMA LN 112 A,31.7750213,-106.3363076,9,481410103076
446,El Paso,TX,10505   GRAN CIMA LN 211 A,31.7750213,-106.3363076,9,481410103076
447,El Paso,TX,10505   GRAN CIMA LN 305 C,31.7750213,-106.3363076,9,481410103076
448,El Paso,TX,10505   GRAN CIMA LN 31 D,31.7750213,-106.3363076,9,481410103076
449,El Paso,TX,10505   GRAN CIMA LN 409 B,31.7750213,-106.3363076,9,481410103076
450,El Paso,TX,10505   GRAN CIMA LN 409 D,31.7750213,-106.3363076,9,481410103076
451,El Paso,TX,10505   GRAN CIMA LN 409 E,31.7750213,-106.3363076,9,481410103076
452,El Paso,TX,10505   GRAN CIMA LN 502 E,31.7750213,-106.3363076,9,481410103076
453,El Paso,TX,10505   GRAN CIMA LN 505 E,31.7750213,-106.3363076,9,481410103076
454,El Paso,TX,10505   GRAN CIMA LN 507 A,31.7750213,-106.3363076,9,481410103076
455,El Paso,TX,10505   GRAN CIMA LN 602 F,31.7750213,-106.3363076,9,481410103076
456,El Paso,TX,10505   GRAN CIMA LN 610 F,31.7750213,-106.3363076,9,481410103076
457,El Paso,TX,10505   GRAN CIMA LN 705 A,31.7750213,-106.3363076,9,481410103076
458,El Paso,TX,10505   GRAN CIMA LN 705 G,31.7750213,-106.3363076,9,481410103076
459,El Paso,TX,10505   GRAN CIMA LN 913 E,31.7750213,-106.3363076,9,481410103076
460,El Paso,TX,10506   GRAN CIMA LN   105,31.7754708,-106.3364855,7,481410103076
461,El Paso,TX,10508   ASHWOOD DR B,31.7750313,-106.3355718,9,481410103076
462,El Paso,TX,10514   ASHWOOD DR A,31.7750546,-106.3351512,9,481410103076
463,El Paso,TX,10514   ASHWOOD DR C,31.7750546,-106.3351512,9,481410103076
464,El Paso,TX,10516   ASHWOOD DR C,31.7750243,-106.3348651,9,481410103076
465,El Paso,TX,10517   ASHWOOD DR 406,31.775689,-106.335125,9,481410103076
466,El Paso,TX,10517   ASHWOOD DR 507,31.775689,-106.335125,9,481410103076
467,El Paso,TX,10517   ASHWOOD DR 507 5,31.775689,-106.335125,9,481410103076
468,El Paso,TX,10517   ASHWOOD DR 508 5,31.775689,-106.335125,9,481410103076
469,El Paso,TX,10517   ASHWOOD DR 509 5,31.775689,-106.335125,9,481410103076
470,El Paso,TX,10524   ASHWOOD DR C,31.77503969999999,-106.3343532,9,481410103076
471,El Paso,TX,10524   SHANNON PL D,31.7954109,-106.3346521,9,481410043104
472,El Paso,TX,10525   ASHWOOD DR B,31.7755995,-106.3350288,7,481410103076
473,El Paso,TX,10526   DYER ST   A,31.9187202,-106.3954718,9,481410002081
474,El Paso,TX,10535   MONTWOOD DR   6,31.7731257,-106.335091,9,481410103076
475,El Paso,TX,10535   MONTWOOD DR   B,31.7731257,-106.335091,9,481410103076
476,El Paso,TX,10535   MONTWOOD DR 100,31.7731257,-106.335091,9,481410103076
477,El Paso,TX,10535   MONTWOOD DR 100 H,31.7731257,-106.335091,9,481410103076
478,El Paso,TX,10535   MONTWOOD DR 100 K,31.7731257,-106.335091,9,481410103076
479,El Paso,TX,10535   MONTWOOD DR 111 L,31.7731257,-106.335091,9,481410103076
480,El Paso,TX,10535   MONTWOOD DR 112 K,31.7731257,-106.335091,9,481410103076
481,El Paso,TX,10535   MONTWOOD DR 123 M,31.7731257,-106.335091,9,481410103076
482,El Paso,TX,10535   MONTWOOD DR 124,31.7731257,-106.335091,9,481410103076
483,El Paso,TX,10535   MONTWOOD DR 125,31.7731257,-106.335091,9,481410103076
484,El Paso,TX,10535   MONTWOOD DR 145 O,31.7731257,-106.335091,9,481410103076
485,El Paso,TX,10535   MONTWOOD DR 147 P,31.7731257,-106.335091,9,481410103076
486,El Paso,TX,10535   MONTWOOD DR 158,31.7731257,-106.335091,9,481410103076
487,El Paso,TX,10535   MONTWOOD DR 158 R,31.7731257,-106.335091,9,481410103076
488,El Paso,TX,10535   MONTWOOD DR 162,31.7731257,-106.335091,9,481410103076
489,El Paso,TX,10535   MONTWOOD DR 171,31.7731257,-106.335091,9,481410103076
490,El Paso,TX,10535   MONTWOOD DR 183 U,31.7731257,-106.335091,9,481410103076
491,El Paso,TX,10535   MONTWOOD DR 187,31.7731257,-106.335091,9,481410103076
492,El Paso,TX,10535   MONTWOOD DR 191,31.7731257,-106.335091,9,481410103076
493,El Paso,TX,10535   MONTWOOD DR 196 U,31.7731257,-106.335091,9,481410103076
494,El Paso,TX,10535   MONTWOOD DR 2 A,31.7731257,-106.335091,9,481410103076
495,El Paso,TX,10535   MONTWOOD DR 21 C,31.7731257,-106.335091,9,481410103076
496,El Paso,TX,10535   MONTWOOD DR 211,31.7731257,-106.335091,9,481410103076
497,El Paso,TX,10535   MONTWOOD DR 22,31.7731257,-106.335091,9,481410103076
498,El Paso,TX,10535   MONTWOOD DR 22 C,31.7731257,-106.335091,9,481410103076
499,El Paso,TX,10535   MONTWOOD DR 26 C,31.7731257,-106.335091,9,481410103076
500,El Paso,TX,10535   MONTWOOD DR 35 D,31.7731257,-106.335091,9,481410103076
501,El Paso,TX,10535   MONTWOOD DR 36 E,31.7731257,-106.335091,9,481410103076
502,El Paso,TX,10535   MONTWOOD DR 39 E,31.7731257,-106.335091,9,481410103076
503,El Paso,TX,10535   MONTWOOD DR 4 C,31.7731257,-106.335091,9,481410103076
504,El Paso,TX,10535   MONTWOOD DR 40 E,31.7731257,-106.335091,9,481410103076
505,El Paso,TX,10535   MONTWOOD DR 42,31.7731257,-106.335091,9,481410103076
506,El Paso,TX,10535   MONTWOOD DR 48 F,31.7731257,-106.335091,9,481410103076
507,El Paso,TX,10535   MONTWOOD DR 48 J,31.7731257,-106.335091,9,481410103076
508,El Paso,TX,10535   MONTWOOD DR 53 G,31.7731257,-106.335091,9,481410103076
509,El Paso,TX,10535   MONTWOOD DR 6,31.7731257,-106.335091,9,481410103076
510,El Paso,TX,10535   MONTWOOD DR 70 H,31.7731257,-106.335091,9,481410103076
511,El Paso,TX,10535   MONTWOOD DR 72 H,31.7731257,-106.335091,9,481410103076
512,El Paso,TX,10535   MONTWOOD DR 72H,31.7731257,-106.335091,9,481410103076
513,El Paso,TX,10535   MONTWOOD DR 8 B,31.7731257,-106.335091,9,481410103076
514,El Paso,TX,10535   MONTWOOD DR 93 J,31.7731257,-106.335091,9,481410103076
515,El Paso,TX,10535   MONTWOOD DR F47,31.7731257,-106.335091,9,481410103076
516,El Paso,TX,10535   MONTWOOD DR J,31.7731257,-106.335091,9,481410103076
517,El Paso,TX,10535   MONTWOOD DR K104,31.7731257,-106.335091,9,481410103076
518,El Paso,TX,10535   MONTWOOD DR V,31.7731257,-106.335091,9,481410103076
519,El Paso,TX,10535   MONTWOOD DR W 217,31.7731257,-106.335091,9,481410103076
520,El Paso,TX,10540   SHANNON PL B,31.7954094,-106.3341692,9,481410043104
521,El Paso,TX,10541   GRAN CIMA LN   D,31.7763445,-106.3343072,9,481410103076
522,El Paso,TX,10541   GRAN CIMA LN D,31.7763445,-106.3343072,9,481410103076
523,El Paso,TX,1055   DONIPHAN PARK CIR C,31.8146131,-106.5559287,9,481410012031
524,El Paso,TX,10550   MCCOMBS ST 11,31.920613,-106.405978,9,481410001082
525,El Paso,TX,10550   MCCOMBS ST 13 A,31.920613,-106.405978,9,481410001082
526,El Paso,TX,10550   MCCOMBS ST 2 1,31.920613,-106.405978,9,481410001082
527,El Paso,TX,10550   MCCOMBS ST 27,31.920613,-106.405978,9,481410001082
528,El Paso,TX,10550   MCCOMBS ST 41,31.920613,-106.405978,9,481410001082
529,El Paso,TX,10550   MCCOMBS ST 49,31.920613,-106.405978,9,481410001082
530,El Paso,TX,10550   MCCOMBS ST 65 4,31.920613,-106.405978,9,481410001082
531,El Paso,TX,10550   MCCOMBS ST 7,31.920613,-106.405978,9,481410001082
532,El Paso,TX,10550   MCCOMBS ST 70 4,31.920613,-106.405978,9,481410001082
533,El Paso,TX,10550   MCCOMBS ST 85,31.920613,-106.405978,9,481410001082
534,El Paso,TX,10550   MCCOMBS ST 93 5,31.920613,-106.405978,9,481410001082
535,El Paso,TX,10556   SHANNON PL D,31.795548,-106.33369,9,481410043104
536,El Paso,TX,10560   PALOMINO ST,31.920732,-106.403069,9,481410001082
537,El Paso,TX,10561   SHANNON PL   V,31.7961462,-106.3338615,9,481410043104
538,El Paso,TX,10561   SHANNON PL 101 O,31.7961462,-106.3338615,9,481410043104
539,El Paso,TX,10561   SHANNON PL 115 P,31.7961462,-106.3338615,9,481410043104
540,El Paso,TX,10561   SHANNON PL 125 R,31.7961462,-106.3338615,9,481410043104
541,El Paso,TX,10561   SHANNON PL 142 T,31.7961462,-106.3338615,9,481410043104
542,El Paso,TX,10561   SHANNON PL 145 U,31.7961462,-106.3338615,9,481410043104
543,El Paso,TX,10561   SHANNON PL 147,31.7961462,-106.3338615,9,481410043104
544,El Paso,TX,10561   SHANNON PL 161 W,31.7961462,-106.3338615,9,481410043104
545,El Paso,TX,10561   SHANNON PL 163,31.7961462,-106.3338615,9,481410043104
546,El Paso,TX,10561   SHANNON PL 163 W,31.7961462,-106.3338615,9,481410043104
547,El Paso,TX,10561   SHANNON PL 168,31.7961462,-106.3338615,9,481410043104
548,El Paso,TX,10561   SHANNON PL 172W,31.7961462,-106.3338615,9,481410043104
549,El Paso,TX,10561   SHANNON PL 173 Y,31.7961462,-106.3338615,9,481410043104
550,El Paso,TX,10561   SHANNON PL 2 A,31.7961462,-106.3338615,9,481410043104
551,El Paso,TX,10561   SHANNON PL 32 E,31.7961462,-106.3338615,9,481410043104
552,El Paso,TX,10561   SHANNON PL 35 E,31.7961462,-106.3338615,9,481410043104
553,El Paso,TX,10561   SHANNON PL 4 A,31.7961462,-106.3338615,9,481410043104
554,El Paso,TX,10561   SHANNON PL 4 C,31.7961462,-106.3338615,9,481410043104
555,El Paso,TX,10561   SHANNON PL 49 G,31.7961462,-106.3338615,9,481410043104
556,El Paso,TX,10561   SHANNON PL 5 A,31.7961462,-106.3338615,9,481410043104
557,El Paso,TX,10561   SHANNON PL 52 G,31.7961462,-106.3338615,9,481410043104
558,El Paso,TX,10561   SHANNON PL 57 H,31.7961462,-106.3338615,9,481410043104
559,El Paso,TX,10561   SHANNON PL 6,31.7961462,-106.3338615,9,481410043104
560,El Paso,TX,10561   SHANNON PL 81,31.7961462,-106.3338615,9,481410043104
561,El Paso,TX,10561   SHANNON PL 81 L,31.7961462,-106.3338615,9,481410043104
562,El Paso,TX,10561   SHANNON PL 84,31.7961462,-106.3338615,9,481410043104
563,El Paso,TX,10561   SHANNON PL 85 L,31.7961462,-106.3338615,9,481410043104
564,El Paso,TX,10561   SHANNON PL 94 M,31.7961462,-106.3338615,9,481410043104
565,El Paso,TX,10561   SHANNON PL A 7,31.7961462,-106.3338615,9,481410043104
566,El Paso,TX,10561   SHANNON PL B14,31.7961462,-106.3338615,9,481410043104
567,El Paso,TX,10561   SHANNON PL C21 C,31.7961462,-106.3338615,9,481410043104
568,El Paso,TX,10561   SHANNON PL E31,31.7961462,-106.3338615,9,481410043104
569,El Paso,TX,10561   SHANNON PL E34,31.7961462,-106.3338615,9,481410043104
570,El Paso,TX,10561   SHANNON PL G46,31.7961462,-106.3338615,9,481410043104
571,El Paso,TX,10561   SHANNON PL G49,31.7961462,-106.3338615,9,481410043104
572,El Paso,TX,10561   SHANNON PL G51,31.7961462,-106.3338615,9,481410043104
573,El Paso,TX,10561   SHANNON PL M92,31.7961462,-106.3338615,9,481410043104
574,El Paso,TX,10561   SHANNON PL O106,31.7961462,-106.3338615,9,481410043104
575,El Paso,TX,10561   SHANNON PL T,31.7961462,-106.3338615,9,481410043104
576,El Paso,TX,10561   SHANNON PL Y170,31.7961462,-106.3338615,9,481410043104
577,El Paso,TX,10567   KINROSS AVE A,31.789409,-106.333366,9,481410043113
578,El Paso,TX,10567   KINROSS AVE B,31.789409,-106.333366,9,481410043113
579,El Paso,TX,10571   LAKEWOOD AVE REAR,31.791867,-106.3749601,9,481410034041
580,El Paso,TX,10583   KINROSS AVE A,31.7889498,-106.3326811,9,481410043113
581,El Paso,TX,1059   LAFAYETTE DR 3,31.7444813,-106.3419526,9,481410041061
582,El Paso,TX,106   ALAN A DALE LN,31.8890093,-106.413587,7,481410002051
583,El Paso,TX,106 E FATHER RAHM AVE 6,31.7525252,-106.4869674,9,481410018001
584,El Paso,TX,1060   DONIPHAN PARK CIR B,31.814578,-106.5564734,9,481410012031
585,El Paso,TX,10600   ANDREW BARC,0.0,0.0,0,
586,El Paso,TX,10600   KINROSS AVE A,31.7881625,-106.3324102,9,481410103033
587,El Paso,TX,10600   WADSW,31.92078009999999,-106.4074349,7,481410001073
588,El Paso,TX,10601   KINROSS AVE D,31.788462,-106.331959,9,481410103033
589,El Paso,TX,10604   CAPT VALTR DR,31.9208267,-106.4288318,9,481410001061
590,El Paso,TX,10608   SPRINGWOOD DR A,31.7636489,-106.3388177,9,481410043122
